geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
76980,-12.744427019781444,-60.15004939053048,vilhena,RO
77360,-12.617158795204771,-47.87913877310236,parana,TO
77360,-12.61311954550716,-47.87917754152799,parana,TO
77360,-12.618167426042382,-47.87939414250413,parana,TO
78043,-15.584669512986082,-56.10089206079052,cuiaba,MT
78043,-15.587514345602171,-56.10356149152978,cuiaba,MT
78043,-15.59760702868454,-56.11372203872414,cuiaba,MT
78552,-11.829317247041294,-55.49644289081176,sinop,MT
78552,-11.828762454596456,-55.51074283332176,sinop,MT
78552,-11.839815827601756,-55.508570355895394,sinop,MT
78652,-10.645695310957183,-51.5682033250314,confresa,MT
78652,-10.64851211003313,-51.56918853876422,confresa,MT
78652,-10.651382999999996,-51.57229947739384,confresa,MT
78705,-16.459042904113158,-54.656015716617055,rondonopolis,MT
78705,-16.471536978071462,-54.65328297890817,rondonópolis,MT
78705,-16.472095874712476,-54.6537498584421,rondonopolis,MT
79096,-20.51785256943139,-54.684589066558,campo grande,MS
79096,-20.495349753274763,-54.650580417017686,campo grande,MS
79096,-20.52243197974489,-54.68615525532358,campo grande,MS
79400,-18.498574618152823,-54.751548779899416,coxim,MS
79400,-18.506659844059623,-54.75949982756209,coxim,MS
79400,-18.495199530972204,-54.745926236357775,coxim,MS
79540,-19.11358227631166,-51.73572123667424,cassilandia,MS
79540,-19.11557285499572,-51.72473407404669,cassilandia,MS
79540,-19.113489940334706,-51.73492779097611,cassilandia,MS
80050,-25.439106561486454,-49.23689875714125,curitiba,PR
80045,-25.42552957617298,-49.254479518177625,curitiba,PR
80045,-25.430732553465138,-49.255262581101135,curitiba,PR
80045,-25.423491070690805,-49.25738832259062,curitiba,PR
80050,-25.433688394396647,-49.252853011656754,curitiba,PR
80050,-25.432558576172983,-49.25034885345375,curitiba,PR
80240,-25.453155877315545,-49.2850395992267,curitiba,PR
80230,-25.44041155231119,-49.27281542157665,curitiba,PR
80240,-25.44895563014222,-49.2781758464581,curitiba,PR
80250,-25.4389681470945,-49.27448441188181,curitiba,PR
80240,-25.45272380806379,-49.288098995103546,curitiba,PR
80250,-25.442790407167664,-49.27581888318452,curitiba,PR
80220,-25.45005712155927,-49.2606739118818,curitiba,PR
80250,-25.443783953372957,-49.27936839439666,curitiba,PR
80230,-25.439563467107185,-49.26196284595192,curitiba,PR
80230,-25.447124095475782,-49.25991968290152,curitiba,PR
80220,-25.46087384263371,-49.2709993842691,curitiba,PR
80220,-25.441671636130224,-49.27108733775764,curitiba,PR
80310,-25.464029318048183,-49.30472794690424,curitiba,PR
80330,-25.472734941716197,-49.30563836747645,curitiba,PR
80310,-25.448624649337518,-49.312388484394944,curitiba,PR
80330,-25.47391654010617,-49.31831181753118,curitiba,PR
80330,-25.472095052166964,-49.308013346788655,curitiba,PR
80310,-25.44830130391252,-49.30777500874257,curitiba,PR
80430,-25.43328294393789,-49.28042347446478,curitiba,PR
80430,-25.433579943937893,-49.281183890645735,curitiba,PR
80430,-25.43328294393789,-49.28042347446478,curitiba,PR
80510,-25.416444206215026,-49.28185035596391,curitiba,PR
80510,-25.421451537884465,-49.27619580030583,curitiba,PR
80510,-25.418619942552912,-49.28007983458363,curitiba,PR
80620,-25.45385542382702,-49.286168717179294,curitiba,PR
80610,-25.46921399278664,-49.29393514695028,curitiba,PR
80610,-25.46198410075591,-49.2746440500895,curitiba,PR
80620,-25.46468853289281,-49.286993878700514,curitiba,PR
80610,-25.46579321732353,-49.283543101159935,curitiba,PR
80620,-25.452256250377825,-49.28451449025095,curitiba,PR
80740,-25.44145496502972,-49.31273063488947,curitiba,PR
80740,-25.4406473849616,-49.31351531750252,curitiba,PR
80740,-25.437188503750907,-49.31225032944775,curitiba,PR
81260,-25.474502573234364,-49.35249257828181,curitiba,PR
81260,-25.483056107969265,-49.3506314007733,curitiba,PR
81260,-25.47526933828395,-49.35211381482358,curitiba,PR
81490,-25.58719360032323,-49.32331092576026,curitiba,PR
81450,-25.498147452680467,-49.34864249999998,curitiba,PR
81490,-25.583629764932255,-49.333695264749,curitiba,PR
81490,-25.58323923737155,-49.342462909311074,curitiba,PR
81450,-25.49956056895962,-49.346091115182645,curitiba,PR
81450,-25.49695298834324,-49.34542159533156,curitiba,PR
81770,-25.5347523805182,-49.236641559813016,curitiba,PR
81770,-25.53646773531889,-49.23200963707048,curitiba,PR
81770,-25.525809503462444,-49.24844999999999,curitiba,PR
81710,-25.4985654229174,-49.2677192917704,curitiba,PR
81710,-25.49453098251486,-49.26589071189917,curitiba,PR
81710,-25.49506134332621,-49.26320984776961,curitiba,PR
81810,-25.50714419618402,-49.27207460483913,curitiba,PR
81810,-25.50551859977497,-49.276733667782295,curitiba,PR
81810,-25.511536822926868,-49.27864824785041,curitiba,PR
81930,-25.56660371995524,-49.28299262236466,curitiba,PR
81930,-25.551871645380142,-49.291495098703685,curitiba,PR
81930,-25.56586115450439,-49.26386442419896,curitiba,PR
82320,-25.40444171696837,-49.34025084016421,curitiba,PR
82320,-25.407490652778645,-49.353100679987314,curitiba,PR
82320,-25.40435435636795,-49.34650105482136,curitiba,PR
82820,-25.424755962259752,-49.2010723395753,curitiba,PR
82800,-25.43880303497028,-49.22994083568014,curitiba,PR
82820,-25.416417416036737,-49.205746918662456,curitiba,PR
82820,-25.420787420101068,-49.21136595841816,curitiba,PR
82800,-25.433552493479123,-49.22690393782104,curitiba,PR
82800,-25.43211569969415,-49.22580156217894,curitiba,PR
83010,-25.533552342489493,-49.18726902068778,sao jose dos pinhais,PR
83010,-25.53365267277395,-49.1856085947833,sao jose dos pinhais,PR
83010,-25.54224899388316,-49.18385303996193,sao jose dos pinhais,PR
83209,-25.547635663426608,-48.52779305562683,paranagua,PR
83209,-25.562950571112903,-48.56935444237105,paranagua,PR
83209,-25.539305312987715,-48.52405367016023,paranagua,PR
83324,-25.428798209273445,-49.19005993003079,pinhais,PR
83324,-25.42253323535693,-49.1902336243579,pinhais,PR
83324,-25.429399903973604,-49.19245405057905,pinhais,PR
83323,-25.440714449910494,-49.188443906024766,pinhais,PR
83323,-25.432332355588542,-49.19616380267176,pinhais,PR
83321,-25.44450819623171,-49.17725474672523,pinhais,PR
83323,-25.437061718016015,-49.19247224366682,pinhais,PR
83321,-25.444665084915545,-49.18019190507245,pinhais,PR
83321,-25.44995219369288,-49.18179987272792,pinhais,PR
83408,-25.371298736141743,-49.18823376385825,colombo,PR
83408,-25.36527626370076,-49.18564695397114,colombo,PR
83408,-25.360584552293467,-49.17941683824904,colombo,PR
83402,-25.34347077721826,-49.227809047574894,colombo,PR
83402,-25.345662750118517,-49.22534970931185,colombo,PR
83402,-25.34595604517343,-49.22923740322833,colombo,PR
83605,-25.446647385196982,-49.55563586004068,campo largo,PR
83605,-25.448480273299545,-49.54775397954686,campo largo,PR
83605,-25.444744564916583,-49.55223196196062,campo largo,PR
83860,-26.09951042219324,-49.43039517089023,pien,PR
83860,-26.101197874660745,-49.42430526540327,pien,PR
83860,-26.09884621809781,-49.43171627315507,piên,PR
84015,-25.074043009435066,-50.15132717124473,ponta grossa,PR
84015,-25.071516209273447,-50.16241754495359,ponta grossa,PR
84015,-25.07399374194488,-50.16385970336643,ponta grossa,PR
84172,-24.794234999999997,-49.99697099999999,castro,PR
84172,-24.788079062039845,-49.9920102617748,castro,PR
84172,-24.79578927088139,-49.99875013515109,castro,PR
84196,-23.702852723394397,-46.401558774842776,colonia castrolanda,PR
84196,-23.702852723394397,-46.401558774842776,colonia castrolanda,PR
84196,-23.702852723394397,-46.401558774842776,colonia castrolanda,PR
84350,-24.21479006332944,-50.93493112717941,ortigueira,PR
84350,-24.21239318223341,-50.92889105938362,ortigueira,PR
84345,-24.247862548261367,-50.24561447987722,ventania,PR
84345,-24.16529647881684,-50.3016608482767,ventania,PR
84350,-24.212498620969484,-50.92978110124314,ortigueira,PR
84345,-24.24513925315121,-50.239031622899134,ventania,PR
85807,-24.9409988170985,-53.4931867821282,cascavel,PR
85807,-24.938116427433695,-53.49418648514059,cascavel,PR
85819,-24.98699978821639,-53.450685208725176,cascavel,PR
85812,-24.950870359714838,-53.45032742855887,cascavel,PR
85807,-24.937504249076294,-53.48626130260726,cascavel,PR
85801,-24.961400882504734,-53.45816618100577,cascavel,PR
85863,-25.52742965797669,-54.57570382833004,foz do iguacu,PR
85812,-24.94487696808814,-53.44656488510582,cascavel,PR
85812,-24.948611247273497,-53.44777531669445,cascavel,PR
85802,-24.966371460470743,-53.46488320191585,cascavel,PR
85819,-24.97151984684406,-53.45392211797207,cascavel,PR
85801,-24.95871944936224,-53.4643115342778,cascavel,PR
85819,-24.98330703438438,-53.44978251373972,cascavel,PR
85802,-24.96538961228468,-53.45442752476014,cascavel,PR
85802,-24.97971670191586,-53.474401762392695,cascavel,PR
85801,-24.958728618096824,-53.45930326628785,cascavel,PR
85863,-25.51141744631396,-54.55991480938015,foz do iguacu,PR
85863,-25.51450949474555,-54.55624946358108,foz do iguacu,PR
86037,-23.316208922273155,-51.11121320098855,londrina,PR
86060,-23.309902583386343,-51.172848272548926,londrina,PR
86037,-23.32094346070866,-51.10607777378984,londrina,PR
86081,-23.263893735839535,-51.18150870269487,londrina,PR
86081,-23.26789834239597,-51.201444169719736,londrina,PR
86081,-23.26160949220133,-51.18708154646319,londrina,PR
86084,-23.25795336554321,-51.15321467790985,londrina,PR
86084,-23.271289162661564,-51.15658588993851,londrina,PR
86037,-23.322696087638803,-51.11560632210353,londrina,PR
86060,-23.32100562753189,-51.17422214152592,londrina,PR
86060,-23.319189115182635,-51.17342238011417,londrina,PR
86084,-23.256379718016014,-51.15199324658101,londrina,PR
86360,-23.123801224965774,-50.37285801357385,bandeirantes,PR
86360,-23.11720500547465,-50.38335246743091,bandeirantes,PR
86360,-23.10814775620767,-50.3733912557527,bandeirantes,PR
86600,-23.31259824896755,-51.36894941889966,rolandia,PR
86600,-23.31565251242163,-51.35618243878648,rolandia,PR
86600,-23.310650480662893,-51.3605839853025,rolandia,PR
86706,-23.420739085916825,-51.41460369847018,arapongas,PR
86706,-23.450873461610477,-51.4282703784358,arapongas,PR
86706,-23.420069496477605,-51.42528280307828,arapongas,PR
86702,-23.387311444268136,-51.44520034138108,arapongas,PR
86702,-23.403702292466782,-51.45073584470996,arapongas,PR
86702,-23.403702292466782,-51.45073584470996,arapongas,PR
86800,-23.552512530494816,-51.46349357996916,apucarana,PR
86800,-23.55138246078472,-51.46482462743791,apucarana,PR
86800,-23.557643405109207,-51.456383921053344,apucarana,PR
86960,-24.02810801846768,-52.00953010663331,barbosa ferraz,PR
86960,-24.028274040114397,-52.01357971304078,barbosa ferraz,PR
86960,-24.024171279061683,-52.01465283364424,barbosa ferraz,PR
87025,-23.377396999935016,-51.93100618003307,maringa,PR
87020,-23.40870190356673,-51.94097450684423,maringa,PR
87025,-23.389401636925577,-51.92936082356682,maringa,PR
87083,-23.38219409935399,-51.95529780691714,maringa,PR
87025,-23.383114295391387,-51.92149024434938,maringa,PR
87083,-23.38892932239113,-51.962078900642446,maringa,PR
87020,-23.412877925928985,-51.94478407569383,maringa,PR
87083,-23.390523,-51.95270202079538,maringá,PR
87030,-23.41848622413047,-51.92625934548862,maringa,PR
87050,-23.437975269077903,-51.91385959802448,maringa,PR
87005,-23.435118221374,-51.92885489694695,maringa,PR
87005,-23.44076181697738,-51.932752088993695,maringa,PR
87005,-23.44256497675329,-51.93106346514771,maringa,PR
87040,-23.41382198370398,-51.90777440824636,maringa,PR
87040,-23.41422208977022,-51.898502811439975,maringa,PR
87020,-23.414811932449656,-51.93994609866744,maringa,PR
87030,-23.41647493012297,-51.91759811058415,maringa,PR
87050,-23.422904235299384,-51.92834688299728,maringa,PR
87040,-23.41123806340228,-51.90333112778236,maringa,PR
87030,-23.42113386092465,-51.91368788249601,maringa,PR
87050,-23.424718326388195,-51.9180980544531,maringa,PR
87065,-23.396179945356447,-51.925220060790366,maringá,PR
87065,-23.47992043352567,-51.99652852665417,maringa,PR
87035,-23.386583094415077,-51.905343129948655,maringa,PR
87035,-23.377976707039352,-51.91101643748135,maringá,PR
87065,-23.396179945356447,-51.925220060790366,maringá,PR
87035,-23.39000475112024,-51.9111695358568,maringa,PR
87114,-23.431481257369107,-51.85490851643521,sarandi,PR
87114,-23.42578954885777,-51.86917581882909,sarandi,PR
87114,-23.43576250191828,-51.84877000767314,sarandi,PR
87303,-24.03529260389033,-52.37957021179355,campo mourao,PR
87303,-24.033344268662205,-52.37318109547798,campo mourao,PR
87303,-24.036624000000007,-52.37992104199154,campo mourao,PR
87502,-23.757178599774967,-53.29107393545511,umuarama,PR
87502,-23.75318421397665,-53.29948700083671,umuarama,PR
87502,-23.770399593049174,-53.19799088308772,umuarama,PR
87900,-22.931426544866625,-53.13375928731349,loanda,PR
87900,-22.92697089627115,-53.14465872670476,loanda,PR
87900,-22.93040826023513,-53.13463766322048,loanda,PR
88036,-27.590329257833734,-48.52015089439666,florianopolis,SC
88015,-27.59186031447276,-48.54902548765073,florianópolis,SC
88015,-27.591399691644074,-48.551741686912216,florianopolis,SC
88058,-27.44750424718865,-48.39733340340489,florianopolis,SC
88063,-27.68775442656832,-48.48827427364544,florianópolis,SC
88058,-27.45008549321933,-48.4002627485429,florianopolis,SC
88015,-27.59171048124545,-48.55019316180969,florianopolis,SC
88063,-27.67869908436729,-48.48858754261633,florianopolis,SC
88036,-27.594841442956938,-48.51778659714922,florianopolis,SC
88063,-27.69130055092621,-48.48732115696226,florianopolis,SC
88058,-27.425158655044445,-48.40273756677248,florianopolis,SC
88036,-27.58987485596392,-48.52212360618027,florianopolis,SC
88115,-27.543786658615705,-48.62567962615467,sao jose,SC
88115,-27.542360219585078,-48.6220314712323,sao jose,SC
88115,-27.538627688652834,-48.62878431510971,sao jose,SC
88215,-27.14294161449014,-48.50728684609616,bombinhas,SC
88200,-27.24191068154528,-48.61743425899997,tijucas,SC
88200,-27.242984887970085,-48.62522685988221,tijucas,SC
88200,-27.24437442334345,-48.63738893905402,tijucas,SC
88215,-27.145974363033048,-48.504888178458096,bombinhas,SC
88215,-27.14724652392996,-48.50579791239877,bombinhas,SC
88301,-26.91626999999994,-48.65245999999996,itajaí,SC
88350,-27.12100682014913,-48.94116396455869,brusque,SC
88301,-26.91242141009627,-48.66179786142639,itajai,SC
88301,-26.90642717731769,-48.65644547151282,itajai,SC
88370,-26.88690680838387,-48.66214683641898,navegantes,SC
88370,-26.89648649391509,-48.656011984019614,navegantes,SC
88370,-26.88379587124366,-48.64696471144989,navegantes,SC
88350,-27.095318208317625,-48.91467742019212,brusque,SC
88350,-27.120797430223178,-48.94126484581179,brusque,SC
88316,-26.94530777195044,-48.71846720655428,itajai,SC
88359,-27.14105704919435,-48.96146112936535,brusque,SC
88359,-27.170504499999936,-48.96094944599997,brusque,SC
88359,-27.141008065870828,-48.96716298379742,brusque,SC
88316,-26.94190261757387,-48.72112180885666,itajaí,SC
88316,-26.94509964174816,-48.73877681025375,itajai,SC
88750,-28.27354928978744,-49.16896410025293,braco do norte,SC
88750,-28.259060136858118,-49.16289736451813,braco do norte,SC
88750,-28.27109178707989,-49.1628202078873,braco do norte,SC
88715,-28.621531461000867,-49.023995719014565,jaguaruna,SC
88715,-28.616411893481043,-49.02403600266868,jaguaruna,SC
88715,-28.62774385725906,-49.0281742612894,jaguaruna,SC
88815,-28.692374718228557,-49.34024683242198,criciuma,SC
88815,-28.680974545402638,-49.3496415,criciuma,SC
88815,-28.682804565279955,-49.34861512698399,criciuma,SC
88915,-28.86100263994921,-49.446676367068925,maracana,SC
88915,-28.863259774825707,-49.44789940729144,maracajá,SC
88915,-28.84893016447306,-49.45228712295371,maracajá,SC
89037,-26.91225753204585,-49.11088518056733,blumenau,SC
89023,-26.953576281983977,-49.08280584277794,blumenau,SC
89037,-26.90945814436772,-49.10196881874136,blumenau,SC
89041,-26.91141069525076,-49.11143612738765,blumenau,SC
89037,-26.89653369330708,-49.10141119425328,blumenau,SC
89041,-26.92164637691151,-49.10142570690753,blumenau,SC
89041,-26.912177822271808,-49.11252184622747,blumenau,SC
89023,-26.955833060517595,-49.0768345160616,blumenau,SC
89023,-26.95197852484273,-49.07448745934555,blumenau,SC
89160,-27.20981137280685,-49.63292048422235,rio do sul,SC
89120,-26.83365489702238,-49.26170944102369,timbo,SC
89115,-26.723201007518394,-48.93223082369532,luiz alves,SC
89120,-26.83026867499565,-49.27912109394658,timbo,SC
89120,-26.858343690097875,-49.25440652300564,timbo,SC
89160,-27.215885832556257,-49.64643298614439,rio do sul,SC
89160,-27.21833268540048,-49.64535428244172,rio do sul,SC
89115,-26.923659030357047,-48.95109496913933,gaspar,SC
89115,-26.91246475475458,-48.93971240799968,gaspar,SC
89224,-26.270134671231133,-48.80876106346335,joinville,SC
89215,-26.3367734454671,-48.906451424923546,joinville,SC
89259,-26.49816628796401,-49.08619647149698,jaragua do sul,SC
89270,-26.47119165563505,-48.99874721931727,guaramirim,SC
89248,-26.02136726871851,-48.851805442616914,garuva,SC
89254,-26.46850294670808,-49.109883098307336,jaragua do sul,SC
89204,-26.283149245628717,-48.85128463059032,joinville,SC
89254,-26.48127806301567,-49.116976365803005,jaragua do sul,SC
89254,-26.467770425212,-49.10826240660166,jaragua do sul,SC
89217,-26.285093458703344,-48.87010250956512,joinville,SC
89270,-26.47563095772373,-49.028345106504126,guaramirim,SC
89270,-26.46445383568247,-48.96859756772329,guaramirim,SC
89224,-26.26084954010618,-48.80872248903572,joinville,SC
89217,-26.290999372468114,-48.86963342048015,joinville,SC
89248,-26.034356452307044,-48.844734127175386,garuva,SC
89259,-26.50040872217096,-49.08607786733222,jaraguá do sul,SC
89224,-26.26084954010618,-48.80872248903572,joinville,SC
89204,-26.28820171357262,-48.84876234638462,joinville,SC
89204,-26.293009256975804,-48.85002741710162,joinville,SC
89217,-26.28965352178431,-48.87069199417161,joinville,SC
89215,-26.32912757101244,-48.90091027531116,joinville,SC
89259,-26.49932952899767,-49.08552303136361,jaragua do sul,SC
89215,-26.34282914654624,-48.819702792948256,joinville,SC
89248,-26.0385085232151,-48.85582118873051,garuva,SC
89560,-27.00086872288371,-51.14532022116548,videira,SC
89560,-26.991631848942145,-51.18875595704185,videira,SC
89560,-27.00118035685037,-51.14364040742851,videira,SC
89620,-27.403062004188214,-51.22967409631809,campos novos,SC
89620,-27.38367325538679,-51.229084639277794,campos novos,SC
89600,-27.16882094342798,-51.51882419291629,joacaba,SC
89620,-27.39875527355213,-51.23278703728827,campos novos,SC
89600,-27.177597784241986,-51.50738060224988,joacaba,SC
89600,-27.17238428198398,-51.50237191479598,joacaba,SC
89610,-27.17195603801515,-51.49352558295913,herval d'oeste,SC
89610,-27.17503356338643,-51.49909201384615,herval d oeste,SC
89610,-27.180723863975896,-51.50085700174436,herval d'oeste,SC
89820,-26.87062454886829,-52.40448790429404,xanxere,SC
89820,-26.867136255644507,-52.40374025106611,xanxere,SC
89820,-26.88325030974164,-52.41732453579043,xanxere,SC
89899,-26.98109912694612,-53.53465037151178,ipora do oeste,SC
89899,-26.98179078508365,-53.53479444146419,ipora do oeste,SC
89899,-26.98318848428728,-53.53362473124812,ipora do oeste,SC
90010,-30.03215040714993,-51.2325516998384,porto alegre,RS
90010,-30.03090377106392,-51.22427127063822,porto alegre,RS
90010,-30.035979587281485,-51.23135054079867,porto alegre,RS
90150,-30.05684742270184,-51.22278129782434,porto alegre,RS
90150,-30.05477381914053,-51.2193177174823,porto alegre,RS
90150,-30.05477381914053,-51.2193177174823,porto alegre,RS
90230,-30.00731246906908,-51.19422244408211,porto alegre,RS
90230,-30.001677076605667,-51.2068419806972,porto alegre,RS
90230,-30.009033324956388,-51.201863189330616,porto alegre,RS
90480,-30.02159907383571,-51.178723476398005,porto alegre,RS
90480,-30.03538586955392,-51.17691321288012,porto alegre,RS
90480,-30.027809776848084,-51.18147401927414,porto alegre,RS
90640,-30.063072457672124,-51.20322268985506,porto alegre,RS
90640,-30.03801392200935,-51.19581030140237,porto alegre,RS
90640,-30.044272452680463,-51.196830942120215,porto alegre,RS
91215,-30.02792349708581,-51.141100794189015,porto alegre,RS
91215,-30.032585182730298,-51.14338046203794,porto alegre,RS
91215,-30.028608617713186,-51.13659948531874,porto alegre,RS
91280,-30.04513453566277,-51.09709286179231,porto alegre,RS
91280,-30.04478353566277,-51.09698036179231,porto alegre,RS
91280,-30.04478353566277,-51.09698036179231,porto alegre,RS
91550,-30.077021487809752,-51.1313949910142,porto alegre,RS
91550,-30.108800999999943,-51.11902249999996,porto alegre,RS
91550,-30.108097940448623,-51.14075389856272,porto alegre,RS
91920,-30.110020899532547,-51.23162798932419,porto alegre,RS
91920,-30.109930216950268,-51.24520414149456,porto alegre,RS
91920,-30.11280704370423,-51.25296434790141,porto alegre,RS
92020,-29.91005335319802,-51.169226719006566,canoas,RS
92020,-29.920449475474385,-51.1721259461596,canoas,RS
92020,-29.905172474897466,-51.17611447599398,canoas,RS
92500,-30.11082611949453,-51.36376683789562,guaiba,RS
92500,-30.09123755453289,-51.3277245313636,guaiba,RS
92500,-30.09423471963001,-51.31975623377339,guaiba,RS
94500,-30.06565935728178,-51.1109404409334,viamão,RS
94500,-30.074569714341504,-51.11057024843186,viamao,RS
94500,-30.06709157695748,-51.109659547004725,viamao,RS
94935,-29.94145639030968,-51.1005061362448,cachoeirinha,RS
94935,-29.937510822063555,-51.0935509821798,cachoeirinha,RS
94935,-29.933341562972263,-51.09836577925452,cachoeirinha,RS
95020,-29.16957635052199,-51.164852512339095,caxias do sul,RS
95020,-29.15930687230183,-51.18025791994463,caxias do sul,RS
95020,-29.164979488778624,-51.18293048877862,caxias do sul,RS
95045,-29.12782096078328,-51.16655636274146,caxias do sul,RS
95045,-29.126875455868248,-51.16646508191351,caxias do sul,RS
95045,-29.12614354843622,-51.17388629608305,caxias do sul,RS
95200,-28.517094,-50.92322625,vacaria,RS
95200,-28.49957831651823,-50.9397617039501,vacaria,RS
95200,-28.510653034129906,-50.9296618953146,vacaria,RS
95240,-28.81655038417184,-51.28458123987485,ipe,RS
95240,-28.817845648508708,-51.28703792970175,ipê,RS
95240,-28.8203654298384,-51.28057818645839,ipe,RS
95590,-30.00253608355953,-50.14516704987192,tramandai,RS
95590,-29.99827544749378,-50.1511290172575,tramandai,RS
95590,-29.9922900696213,-50.13601605583668,tramandai,RS
95700,-29.16904841329661,-51.52189899460921,bento goncalves,RS
95780,-29.67034898140752,-51.46146829327502,montenegro,RS
95780,-29.678394387562328,-51.46866266519809,montenegro,RS
95700,-29.177640866586597,-51.51757542403719,bento goncalves,RS
95780,-29.6755034159275,-51.44684297630016,montenegro,RS
95700,-29.16258486019505,-51.520363502514805,bento goncalves,RS
95703,-29.16026705184501,-51.50783498069227,bento gonçalves,RS
95703,-29.167487488562298,-51.49507458038263,bento goncalves,RS
95703,-29.16513046082144,-51.50140767654099,bento gonçalves,RS
95800,-29.616140787882497,-52.17587557262544,venancio aires,RS
95800,-29.60808479732309,-52.19390122730896,venancio aires,RS
95800,-29.606015853578807,-52.19470776821365,venancio aires,RS
95920,-29.30263901903529,-52.42872858803613,boqueirao do leao,RS
95920,-29.30310709000156,-52.42777797587028,boqueirao do leao,RS
95920,-29.298284156297463,-52.43079542423359,boqueirão do leão,RS
96211,-32.04232063459594,-52.12953397213267,rio grande,RS
96211,-32.04599496100333,-52.117033559635146,rio grande,RS
96211,-32.045839702923146,-52.123285256993576,rio grande,RS
96900,-29.41729980418472,-53.0164225530434,sobradinho,RS
96900,-29.40833710812997,-53.03536336856145,sobradinho,RS
96900,-29.414349257511,-53.020177772431886,sobradinho,RS
97030,-29.700413412718515,-53.846744201915854,santa maria,RS
97015,-29.689198816146927,-53.8064289212743,santa maria,RS
97015,-29.68926905472152,-53.82009362118628,santa maria,RS
97030,-29.694642328062763,-53.86641114112189,santa maria,RS
97015,-29.69542642099217,-53.81718169710417,santa maria,RS
97030,-29.696449086040733,-53.85445161795259,santa maria,RS
97250,-29.467945512743945,-53.46422836860997,nova palma,RS
97250,-29.467947466690404,-53.46383595975021,nova palma,RS
97250,-29.46899853787642,-53.47524963192519,nova palma,RS
97503,-29.775123954116783,-57.09109952167133,uruguaiana,RS
97503,-29.778092085901285,-57.10217966637333,uruguaiana,RS
97503,-29.776197823331604,-57.0956609164442,uruguaiana,RS
97574,-30.89801321009646,-55.53031539786274,santana do livramento,RS
97574,-30.899199585671617,-55.52961623098563,santana do livramento,RS
97574,-30.89672721217339,-55.519347525570666,santana do livramento,RS
98300,-27.890224444772645,-53.30591654790965,palmeira das missoes,RS
98300,-27.90578375689565,-53.30679836250592,palmeira das missoes,RS
98300,-27.90072936626517,-53.31408108231494,palmeira das missoes,RS
98700,-28.389227656496743,-53.92967622327969,ijui,RS
98700,-28.393764991081145,-53.92959525,ijui,RS
98700,-28.40076921954113,-53.91181019375493,ijui,RS
98870,-28.02821551115596,-54.35087038660696,girua,RS
98870,-28.02423474905708,-54.35267213786898,girua,RS
98870,-28.038022203517183,-54.33939259653632,giruá,RS
99062,-28.284206765499057,-52.383798137288096,passo fundo,RS
99062,-28.276112250219764,-52.388261534624704,passo fundo,RS
99062,-28.27967115396521,-52.385548302730285,passo fundo,RS
99500,-28.28944621405989,-52.79412331824494,carazinho,RS
99500,-28.30359846853949,-52.7833419469909,carazinho,RS
99500,-28.28387407888449,-52.79204798986377,carazinho,RS
